Action|Reward|In Progress
1|3.3684210526315788|True
1|3.3684210526315788|True
1|3.3684210526315788|True
3|4.421052631578947|True
0|4.368421052631579|True
1|4.368421052631579|True
3|4.368421052631579|True
1|4.368421052631579|True
0|4.368421052631579|True
1|4.105263157894737|True
3|4.105263157894737|True
2|4.105263157894737|True
1|3.736842105263158|True
3|3.736842105263158|True
1|4.315789473684211|True
3|4.052631578947368|True
1|4.052631578947368|True
2|4.052631578947368|True
2|4.052631578947368|True
2|4.052631578947368|True
2|3.052631578947368|True
2|3.052631578947368|True
2|2.736842105263158|True
3|3.736842105263158|True
2|3.736842105263158|True
1|3.736842105263158|True
3|4.421052631578947|True
2|4.421052631578947|True
2|1.2105263157894735|True
2|1.2105263157894735|True
2|1.2105263157894735|True
2|0.21052631578947345|True
2|0.21052631578947345|True
2|0.21052631578947345|True
2|0.21052631578947345|True
3|1.2105263157894735|True
2|1.3157894736842106|True
2|0|True
2|0|True
2|0|True
2|-1|True
2|-1|True
3|0|True
2|0|True
1|0.3157894736842104|True
3|0|True
1|2.0526315789473686|True
2|2.0526315789473686|True
2|0.368421052631579|True
2|0.368421052631579|True
2|-0.631578947368421|True
2|-0.631578947368421|True
2|-0.631578947368421|True
2|-0.631578947368421|True
2|-0.6842105263157896|True
2|-0.8421052631578948|True
2|-0.8421052631578948|True
2|-0.8421052631578948|True
2|-1|True
3|0|True
2|0.3157894736842104|True
3|1.8947368421052628|True
1|1.8947368421052628|True
2|1.8947368421052628|True
1|0.9473684210526317|True
3|0.9473684210526317|True
1|2.526315789473684|True
2|2.526315789473684|True
2|0|True
1|0.9999999999999998|True
3|4.473684210526316|True
0|4.894736842105264|True
1|4.578947368421052|True
3|4.894736842105264|True
1|4.631578947368421|True
1|4.631578947368421|True
3|4.631578947368421|True
2|2.421052631578947|True
2|0.8947368421052632|True
3|3.947368421052632|True
2|3.0526315789473686|True
2|1.2105263157894735|True
2|1.2105263157894735|True
2|1.3157894736842106|True
2|-1|True
2|-1|True
2|-1|True
2|-1|True
2|-1|True
2|-1|True
2|-1|True
2|-1|True
2|-100|True
2|-1|True
2|-1|True
3|0|True
2|0.5263157894736842|True
3|0.8421052631578946|True
2|0.8421052631578946|True
2|1.4210526315789473|True
2|1.4210526315789473|True
2|1.4210526315789473|True
2|0.42105263157894735|True
3|1.4210526315789473|True
2|0|True
1|1.2105263157894735|True
3|0.7894736842105265|True
2|1.0526315789473684|True
1|1.105263157894737|True
3|1.105263157894737|True
2|1.105263157894737|True
2|0.9999999999999998|True
2|0.9999999999999998|True
2|0.9999999999999998|True
2|-2.220446049250313e-16|True
2|-2.220446049250313e-16|True
2|-2.220446049250313e-16|True
2|-2.220446049250313e-16|True
3|0.9999999999999998|True
2|0.9999999999999998|True
3|3.526315789473684|True
1|4.578947368421052|True
1|2.263157894736842|True
1|3.6315789473684212|True
1|3.7894736842105265|True
1|2.7894736842105265|True
1|2.8421052631578947|False
